Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality
P01-01-H-n06_fun_fwd-n06_fun_rev-R1	P01-01-H-n06_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	153.0	0.0	220.0	60.0	21.568627450980394	220.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-H-n06_gi_fwd-n06_gi_rev-R1	P01-01-H-n06_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	315.0	0.0	223.0	47.0	12.063492063492063	223.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-H-n06_gi_fwd-n07_gi_rev-R1	P01-01-H-n06_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27.0	0.0	223.0	47.0	18.51851851851852	223.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	pass
P01-01-H-n06_gi_fwd-n08_gi_rev-R1	P01-01-H-n06_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	223.0	47.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n07_fun_fwd-n06_fun_rev-R1	P01-01-H-n07_fun_fwd-n06_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	219.0	61.0	100.0	219.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n07_gi_fwd-n05_gi_rev-R1	P01-01-H-n07_gi_fwd-n05_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	47.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n07_gi_fwd-n07_gi_rev-R1	P01-01-H-n07_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	163.0	0.0	222.0	47.0	14.11042944785276	222.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-H-n07_gi_fwd-n08_gi_rev-R1	P01-01-H-n07_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6.0	0.0	222.0	46.0	33.33333333333333	222.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-H-n08_gi_fwd-n04_fun_rev-R1	P01-01-H-n08_gi_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	57.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n08_gi_fwd-n07_gi_rev-R1	P01-01-H-n08_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	221.0	47.0	66.66666666666666	221.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-01-H-n08_gi_fwd-n08_gi_rev-R1	P01-01-H-n08_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	120.0	0.0	221.0	46.0	20.0	221.0	pass	pass	pass	fail	pass	pass	pass	fail	fail	pass	pass
P01-01-H-n08_gi_fwd-n09_gi_rev-R1	P01-01-H-n08_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	221.0	46.0	33.33333333333333	221.0	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass	
P01-01-H-n09_gi_fwd-n07_gi_rev-R1	P01-01-H-n09_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	220.0	47.0	100.0	220.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-01-H-n09_gi_fwd-n08_gi_rev-R1	P01-01-H-n09_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	220.0	47.0	100.0	220.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass	
P01-01-H-n09_gi_fwd-n09_gi_rev-R1	P01-01-H-n09_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	123.0	0.0	220.0	47.0	22.76422764227642	220.0	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass	pass
P01-01-H-n09_gi_fwd-n10_gi_rev-R1	P01-01-H-n09_gi_fwd-n10_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	220.0	47.0	100.0	220.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-A-n03_fun_fwd-n03_fun_rev-R1	P01-02-A-n03_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	223.0	45.0	100.0	223.0	pass	pass	warn	fail	fail	pass	pass	pass	fail	fail	
P01-02-A-n04_fun_fwd-n04_fun_rev-R1	P01-02-A-n04_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Illumina 1.3	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-02-A-n05_fun_fwd-n05_fun_rev-R1	P01-02-A-n05_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	60.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-A-n06_gi_fwd-n03_fun_rev-R1	P01-02-A-n06_gi_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	37.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	fail	
P01-02-A-n06_gi_fwd-n06_gi_rev-R1	P01-02-A-n06_gi_fwd-n06_gi_rev-R1.fq.gz	Conventional base calls	Illumina 1.3	1.0	0.0	223.0	47.0	100.0	223.0	pass	pass	fail	fail	pass	pass	pass	pass	fail	pass	
P01-02-A-n08_gi_fwd-n08_gi_rev-R1	P01-02-A-n08_gi_fwd-n08_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	221.0	46.0	100.0	221.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-B-n04_fun_fwd-n04_fun_rev-R1	P01-02-B-n04_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	222.0	54.0	100.0	222.0	pass	pass	warn	fail	fail	pass	pass	pass	fail	fail	
P01-02-B-n05_fun_fwd-n05_fun_rev-R1	P01-02-B-n05_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3.0	0.0	221.0	60.0	66.66666666666666	221.0	pass	pass	pass	fail	fail	pass	pass	warn	fail	pass	
P01-02-C-n03_fun_fwd-n03_fun_rev-R1	P01-02-C-n03_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	60.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-C-n04_fun_fwd-n04_fun_rev-R1	P01-02-C-n04_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-C-n05_fun_fwd-n05_fun_rev-R1	P01-02-C-n05_fun_fwd-n05_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2.0	0.0	221.0	48.0	100.0	221.0	pass	pass	pass	fail	fail	pass	pass	pass	fail	fail	
P01-02-D-n03_fun_fwd-n03_fun_rev-R1	P01-02-D-n03_fun_fwd-n03_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	223.0	59.0	100.0	223.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-D-n04_fun_fwd-n04_fun_rev-R1	P01-02-D-n04_fun_fwd-n04_fun_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	60.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-D-n07_gi_fwd-n07_gi_rev-R1	P01-02-D-n07_gi_fwd-n07_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	222.0	46.0	100.0	222.0	pass	pass	pass	fail	pass	pass	pass	pass	fail	pass	
P01-02-D-n09_gi_fwd-n09_gi_rev-R1	P01-02-D-n09_gi_fwd-n09_gi_rev-R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1.0	0.0	220.0	38.0	100.0	220.0	pass	pass	warn	fail	pass	pass	pass	pass	fail	fail	
